Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Sex offenses - Non-forcible,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson,Forcible sex offense incidence rate,Non-forcible sex offense incidence rate,Robbery incidence rate,Aggravated assault rate,Burglary incidence rate,Motor vehicle theft incidence rate,Arson incidence rate,State,lat,long
2008,201885,University of Cincinnati-Main Campus,1,Main Campus,29617,0,0,7,0,5,2,51,3,0,0.0236350745,0,0.016882196,0.0067528784,0.1721983996,0.0101293176,0,OH,39.132922,-84.51495
2008,201885,University of Cincinnati-Main Campus,4,College of Applied Sciences,29617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,39.132922,-84.51495
2009,201885,University of Cincinnati-Main Campus,1,Main Campus,31134,0,0,8,0,9,5,29,2,1,0.0256953813,0,0.0289073039,0.0160596133,0.0931457571,0.0064238453,0.0032119227,OH,39.132922,-84.51495
2009,201885,University of Cincinnati-Main Campus,4,College of Applied Sciences,31134,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0032119227,0,0,OH,39.132922,-84.51495
2010,201885,University of Cincinnati-Main Campus,1,Main Campus,32283,0,0,7,0,10,14,92,1,1,0.0216832389,0,0.0309760555,0.0433664777,0.2849797107,0.0030976056,0.0030976056,OH,39.132922,-84.51495
2010,201885,University of Cincinnati-Main Campus,4,College of Applied Sciences,32283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0030976056,0,OH,39.132922,-84.51495
2011,201885,University of Cincinnati-Main Campus,1,Main Campus,33329,0,0,9,0,5,4,14,7,1,0.0270035105,0,0.0150019503,0.0120015602,0.0420054607,0.0210027304,0.0030003901,OH,39.132922,-84.51495
2011,201885,University of Cincinnati-Main Campus,4,College of Applied Sciences,33329,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0030003901,0,0,OH,39.132922,-84.51495
2012,201885,University of Cincinnati-Main Campus,1,Main Campus,33347,0,0,7,0,3,0,23,0,2,0.0209913935,0,0.0089963115,0,0.0689717216,0,0.005997541,OH,39.132922,-84.51495
2012,201885,University of Cincinnati-Main Campus,4,College of Applied Sciences,33347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,39.132922,-84.51495
2013,201885,University of Cincinnati-Main Campus,1,Main Campus,34379,0,0,3,0,4,3,6,0,2,0.0087262573,0,0.0116350097,0.0087262573,0.0174525146,0,0.0058175049,OH,39.132922,-84.51495
2013,201885,University of Cincinnati-Main Campus,4,College of Applied Sciences,34379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,39.132922,-84.51495
2001,126614,University of Colorado Boulder,1,Main Campus,30063,0,0,10,0,1,6,142,17,25,0.03326348,0,0.003326348,0.019958088,0.4723414164,0.056547916,0.0831587001,CO,40.007581,-105.265942
2002,126614,University of Colorado Boulder,1,Main Campus,31415,0,0,7,0,3,8,130,22,14,0.0222823492,0,0.0095495782,0.0254655419,0.4138150565,0.0700302403,0.0445646984,CO,40.007581,-105.265942
2003,126614,University of Colorado Boulder,1,Main Campus,32423,0,0,22,0,3,9,113,13,12,0.0678530673,0,0.009252691,0.027758073,0.3485180273,0.0400949943,0.037010764,CO,40.007581,-105.265942
2004,126614,University of Colorado Boulder,1,Main Campus,32362,0,0,12,0,2,7,133,14,13,0.0370805265,0,0.0061800878,0.0216303072,0.4109758359,0.0432606143,0.0401705704,CO,40.007581,-105.265942
2005,126614,University of Colorado Boulder,1,Main Campus,31589,0,0,12,1,4,11,99,24,20,0.0379879072,0.0031656589,0.0126626357,0.0348222483,0.3134002343,0.0759758144,0.0633131786,CO,40.007581,-105.265942
2006,126614,University of Colorado Boulder,1,Main Campus,31665,0,0,10,0,3,16,103,13,21,0.0315806095,0,0.0094741829,0.0505289752,0.3252802779,0.0410547924,0.06631928,CO,40.007581,-105.265942
2007,126614,University of Colorado Boulder,1,Main Campus,31796,0,0,8,0,2,7,54,5,7,0.0251603975,0,0.0062900994,0.0220153478,0.1698326834,0.0157252485,0.0220153478,CO,40.007581,-105.265942
2008,126614,University of Colorado Boulder,1,Main Campus,32469,0,0,7,0,3,7,59,4,7,0.0215590255,0,0.0092395824,0.0215590255,0.1817117866,0.0123194432,0.0215590255,CO,40.007581,-105.265942
2009,126614,University of Colorado Boulder,1,Main Campus,33010,0,0,9,0,2,5,60,1,2,0.0272644653,0,0.0060587701,0.0151469252,0.1817631021,0.003029385,0.0060587701,CO,40.007581,-105.265942
2010,126614,University of Colorado Boulder,1,Main Campus,32697,0,0,4,0,2,2,27,5,4,0.0122335382,0,0.0061167691,0.0061167691,0.0825763832,0.0152919228,0.0122335382,CO,40.007581,-105.265942
2011,126614,University of Colorado Boulder,1,Main Campus,32558,0,0,7,0,5,8,42,10,1,0.0215000921,0,0.0153572087,0.0245715339,0.1290005529,0.0307144173,0.0030714417,CO,40.007581,-105.265942
