ReviewID,Position,Reviewer,AssociatedWith,Country,Movie,Score
2280,10,Ella Taylor,Npr.org / Freelance,USA,"10. The Lavender Hill Mob (Charles Crichton, 1951)",1
2281,1,Stephen Teo,Nanyang Technological University,Singapore,"1. The General (Clyde Bruckman and Buster Keaton, 1926)",10
2282,2,Stephen Teo,Nanyang Technological University,Singapore,"2. The Gold Rush (Charlie Chaplin, 1925)",9
2283,3,Stephen Teo,Nanyang Technological University,Singapore,"3. Kung Fu Hustle (Stephen Chow, 2004)",8
2284,4,Stephen Teo,Nanyang Technological University,Singapore,"4. Mon oncle (Jacques Tati, 1958)",7
2285,5,Stephen Teo,Nanyang Technological University,Singapore,"5. The Nutty Professor (Jerry Lewis, 1963)",6
2286,6,Stephen Teo,Nanyang Technological University,Singapore,"6. Ali Baba bujang lapok (P. Ramlee, 1960)",5
2287,7,Stephen Teo,Nanyang Technological University,Singapore,"7. Bringing Up Baby (Howard Hawks, 1938)",4
2288,8,Stephen Teo,Nanyang Technological University,Singapore,"8. The Great Race (Blake Edwards, 1965)",3
2289,9,Stephen Teo,Nanyang Technological University,Singapore,"9. Casino Royale (Ken Hughes, John Huston, Joseph McGrath, Robert Parrish and Richard Talmadge, 1967)",2
2290,10,Stephen Teo,Nanyang Technological University,Singapore,"10. Tootsie (Sydney Pollack, 1982)",1
2291,1,Irina Trocan,Freelance,Romania,"1. His Girl Friday (Howard Hawks, 1940)",10
2292,2,Irina Trocan,Freelance,Romania,"2. Design for Living (Ernst Lubitsch, 1933)",9
2293,3,Irina Trocan,Freelance,Romania,"3. Sherlock Jr (Buster Keaton, 1924)",8
2294,4,Irina Trocan,Freelance,Romania,"4. This Is Spinal Tap (Rob Reiner, 1984)",7
2295,5,Irina Trocan,Freelance,Romania,"5. Withnail and I (Bruce Robinson, 1987)",6
2296,6,Irina Trocan,Freelance,Romania,"6. Under the Roofs of Paris (René Clair, 1930)",5
2297,7,Irina Trocan,Freelance,Romania,"7. Viridiana (Luis Buñuel, 1961)",4
2298,8,Irina Trocan,Freelance,Romania,"8. Irma la Douce (Billy Wilder, 1963)",3
2299,9,Irina Trocan,Freelance,Romania,"9. Closely Watched Trains (Jiří Menzel, 1966)",2
2300,10,Irina Trocan,Freelance,Romania,"10. Good Bye Lenin! (Wolfgang Becker, 2003)",1
2301,1,Brian Truitt,USA Today,USA,"1. Animal House (John Landis, 1978)",10
2302,2,Brian Truitt,USA Today,USA,"2. Groundhog Day (Harold Ramis, 1993)",9
2303,3,Brian Truitt,USA Today,USA,"3. Ghostbusters (Ivan Reitman, 1984)",8
2304,4,Brian Truitt,USA Today,USA,"4. This Is Spinal Tap (Rob Reiner, 1984)",7
2305,5,Brian Truitt,USA Today,USA,"5. The Blues Brothers (John Landis, 1980)",6
2306,6,Brian Truitt,USA Today,USA,"6. Blazing Saddles (Mel Brooks, 1974)",5
2307,7,Brian Truitt,USA Today,USA,"7. Bull Durham (Ron Shelton, 1988)",4
2308,8,Brian Truitt,USA Today,USA,"8. Annie Hall (Woody Allen, 1977)",3
2309,9,Brian Truitt,USA Today,USA,"9. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",2
2310,10,Brian Truitt,USA Today,USA,"10. Hot Fuzz (Edgar Wright, 2007)",1
2311,1,Leonardo García Tsao,La Jornada,Mexico,"1. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",10
2312,2,Leonardo García Tsao,La Jornada,Mexico,"2. Sherlock Jr. (Buster Keaton, 1924)",9
2313,3,Leonardo García Tsao,La Jornada,Mexico,"3. Sons of the Desert (William A. Seiter, 1933)",8
2314,4,Leonardo García Tsao,La Jornada,Mexico,"4. The Horse Ate the Hat (René Clair, 1928)",7
2315,5,Leonardo García Tsao,La Jornada,Mexico,"5. Duck Soup (Leo McCarey, 1933)",6
2316,6,Leonardo García Tsao,La Jornada,Mexico,"6. Some Like It Hot (Billy Wilder, 1959)",5
2317,7,Leonardo García Tsao,La Jornada,Mexico,"7. Tootsie (Sydney Pollack, 1982)",4
2318,8,Leonardo García Tsao,La Jornada,Mexico,"8. Monty Python and the Holy Grail (Terry Gilliam and Terry Jones, 1975)",3
2319,9,Leonardo García Tsao,La Jornada,Mexico,"9. A Fish Called Wanda (Charles Crichton and John Cleese, 1988)",2
2320,10,Leonardo García Tsao,La Jornada,Mexico,"10. Young Frankenstein (Mel Brooks, 1974)",1
2321,1,Steven Tu,United Daily News / Next Magazine Weekly,Taiwan,"1. Some Like It Hot (Billy Wilder, 1959)",10
2322,2,Steven Tu,United Daily News / Next Magazine Weekly,Taiwan,"2. Singin' in the Rain (Stanley Donen and Gene Kelly, 1952)",9
2323,3,Steven Tu,United Daily News / Next Magazine Weekly,Taiwan,"3. City Lights (Charlie Chaplin, 1931)",8
2324,4,Steven Tu,United Daily News / Next Magazine Weekly,Taiwan,"4. The General (Clyde Bruckman and Buster Keaton, 1926)",7
2325,5,Steven Tu,United Daily News / Next Magazine Weekly,Taiwan,"5. Annie Hall (Woody Allen, 1977)",6
2326,6,Steven Tu,United Daily News / Next Magazine Weekly,Taiwan,"6. Summer (Éric Rohmer, 1986)",5
2327,7,Steven Tu,United Daily News / Next Magazine Weekly,Taiwan,"7. Mr. Smith Goes to Washington (Frank Capra, 1939)",4
2328,8,Steven Tu,United Daily News / Next Magazine Weekly,Taiwan,"8. Bullets Over Broadway (Woody Allen, 1994)",3
2329,9,Steven Tu,United Daily News / Next Magazine Weekly,Taiwan,"9. Tropical Fish (Yu-Hsun Chen, 1995)",2
2330,10,Steven Tu,United Daily News / Next Magazine Weekly,Taiwan,"10. Shaolin Soccer (Stephen Chow, 2001)",1
2331,1,Kenneth Turan,Los Angeles Times,USA,"1. The Lady Eve (Preston Sturges, 1941)",10
2332,2,Kenneth Turan,Los Angeles Times,USA,"2. To Be or Not To Be (Ernst Lubitsch, 1942)",9
2333,3,Kenneth Turan,Los Angeles Times,USA,"3. Sherlock Jr (Buster Keaton, 1924)",8
2334,4,Kenneth Turan,Los Angeles Times,USA,"4. Ten from Your Show of Shows (Max Liebman, 1973)",7
2335,5,Kenneth Turan,Los Angeles Times,USA,"5. The Shop Around the Corner (Ernst Lubitsch, 1940)",6
2336,6,Kenneth Turan,Los Angeles Times,USA,"6. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",5
2337,7,Kenneth Turan,Los Angeles Times,USA,"7. The Importance of Being Earnest (Anthony Asquith, 1952)",4
2338,8,Kenneth Turan,Los Angeles Times,USA,"8. Groundhog Day (Harold Ramis, 1993)",3
2339,9,Kenneth Turan,Los Angeles Times,USA,"9. Airplane! (Jim Abrahams, David Zucker and Jerry Zucker, 1980)",2
2340,10,Kenneth Turan,Los Angeles Times,USA,"10. Pass the Gravy (Fred Guiol, 1928)",1
2341,1,Stas Turkin,Komsomolskaya Pravda,Russia,"1. Design for Living (Ernst Lubitsch, 1933)",10
2342,2,Stas Turkin,Komsomolskaya Pravda,Russia,"2. Ninotchka (Ernst Lubitsch, 1939)",9
2343,3,Stas Turkin,Komsomolskaya Pravda,Russia,"3. The Great Dictator (Charlie Chaplin, 1940)",8
2344,4,Stas Turkin,Komsomolskaya Pravda,Russia,"4. The Apartment (Billy Wilder, 1960)",7
2345,5,Stas Turkin,Komsomolskaya Pravda,Russia,"5. The Producers (Mel Brooks, 1967)",6
2346,6,Stas Turkin,Komsomolskaya Pravda,Russia,"6. Playtime (Jacques Tati, 1967)",5
2347,7,Stas Turkin,Komsomolskaya Pravda,Russia,"7. The Discreet Charm of the Bourgeoisie (Luis Buñuel, 1972)",4
2348,8,Stas Turkin,Komsomolskaya Pravda,Russia,"8. Amarcord (Federico Fellini, 1973)",3
2349,9,Stas Turkin,Komsomolskaya Pravda,Russia,"9. Annie Hall (Woody Allen, 1977)",2
2350,10,Stas Turkin,Komsomolskaya Pravda,Russia,"10. Pulp Fiction (Quentin Tarantino, 1994)",1
2351,1,Maria Ulfsak,Eesti Ekspress,Estonia,"1. Annie Hall (Woody Allen, 1977)",10
2352,2,Maria Ulfsak,Eesti Ekspress,Estonia,"2. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",9
2353,3,Maria Ulfsak,Eesti Ekspress,Estonia,"3. Singin' in the Rain (Stanley Donen and Gene Kelly, 1952)",8
2354,4,Maria Ulfsak,Eesti Ekspress,Estonia,"4. Day for Night (François Truffaut, 1973)",7
2355,5,Maria Ulfsak,Eesti Ekspress,Estonia,"5. The Royal Tenenbaums (Wes Anderson, 2001)",6
2356,6,Maria Ulfsak,Eesti Ekspress,Estonia,"6. The Big Lebowski (Joel and Ethan Coen, 1998)",5
2357,7,Maria Ulfsak,Eesti Ekspress,Estonia,"7. M*A*S*H (Robert Altman, 1970)",4
2358,8,Maria Ulfsak,Eesti Ekspress,Estonia,"8. Withnail and I (Bruce Robinson, 1987)",3
2359,9,Maria Ulfsak,Eesti Ekspress,Estonia,"9. Monty Python and the Holy Grail (Terry Gilliam and Terry Jones, 1975)",2
2360,10,Maria Ulfsak,Eesti Ekspress,Estonia,"10. The Truman Show (Peter Weir, 1998)",1
2361,1,Susan Vahabzadeh,Süddeutsche Zeitung,Germany,"1. What's Up, Doc? (Peter Bogdanovich, 1972)",10
2362,2,Susan Vahabzadeh,Süddeutsche Zeitung,Germany,"2. Some Like It Hot (Billy Wilder, 1959)",9
2363,3,Susan Vahabzadeh,Süddeutsche Zeitung,Germany,"3. M*A*S*H (Robert Altman, 1970)",8
2364,4,Susan Vahabzadeh,Süddeutsche Zeitung,Germany,"4. The Philadelphia Story (George Cukor, 1940)",7
2365,5,Susan Vahabzadeh,Süddeutsche Zeitung,Germany,"5. Annie Hall (Woody Allen, 1977)",6
2366,6,Susan Vahabzadeh,Süddeutsche Zeitung,Germany,"6. Modern Times (Charlie Chaplin, 1936)",5
2367,7,Susan Vahabzadeh,Süddeutsche Zeitung,Germany,"7. Playtime (Jacques Tati, 1967)",4
2368,8,Susan Vahabzadeh,Süddeutsche Zeitung,Germany,"8. Bringing Up Baby (Howard Hawks, 1938)",3
2369,9,Susan Vahabzadeh,Süddeutsche Zeitung,Germany,"9. Life of Brian (Terry Jones, 1979)",2
2370,10,Susan Vahabzadeh,Süddeutsche Zeitung,Germany,"10. Artists and Models (Frank Tashlin, 1955)",1
2371,1,Rafael Valle,Punto Final,Chile,"1. The Apartment (Billy Wilder, 1960)",10
2372,2,Rafael Valle,Punto Final,Chile,"2. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",9
2373,3,Rafael Valle,Punto Final,Chile,"3. A Night at the Opera (Sam Wood and Edmund Goulding, 1935)",8
2374,4,Rafael Valle,Punto Final,Chile,"4. The King of Comedy (Martin Scorsese, 1982)",7
2375,5,Rafael Valle,Punto Final,Chile,"5. The Nutty Professor (Jerry Lewis, 1963)",6
2376,6,Rafael Valle,Punto Final,Chile,"6. The Return of the Pink Panther (Blake Edwards, 1975)",5
2377,7,Rafael Valle,Punto Final,Chile,"7. Groundhog Day (Harold Ramis, 1993)",4
2378,8,Rafael Valle,Punto Final,Chile,"8. The Big Lebowski (Joel and Ethan Coen, 1998)",3
2379,9,Rafael Valle,Punto Final,Chile,"9. Airplane! (Jim Abrahams, David Zucker and Jerry Zucker, 1980)",2
2380,10,Rafael Valle,Punto Final,Chile,"10. There's Something About Mary (Bobby and Peter Farrelly, 1998)",1
2381,1,Elizabeth Weitzman,Freelance,USA,"1. His Girl Friday (Howard Hawks, 1940)",10
2382,2,Elizabeth Weitzman,Freelance,USA,"2. Duck Soup (Leo McCarey, 1933)",9
2383,3,Elizabeth Weitzman,Freelance,USA,"3. Some Like It Hot (Billy Wilder, 1959)",8
2384,4,Elizabeth Weitzman,Freelance,USA,"4. Tootsie (Sydney Pollack, 1982)",7
2385,5,Elizabeth Weitzman,Freelance,USA,"5. City Lights (Charlie Chaplin, 1931)",6
2386,6,Elizabeth Weitzman,Freelance,USA,"6. Playtime (Jacques Tati, 1967)",5
2387,7,Elizabeth Weitzman,Freelance,USA,"7. Lord Love a Duck (George Axelrod, 1966)",4
2388,8,Elizabeth Weitzman,Freelance,USA,"8. The Princess Bride (Rob Reiner, 1987)",3
2389,9,Elizabeth Weitzman,Freelance,USA,"9. The Muppet Movie (James Frawley, 1979)",2
2390,10,Elizabeth Weitzman,Freelance,USA,"10. In the Loop (Armando Iannucci, 2009)",1
2391,1,Tien-Hsiang Wen,Taipei Golden Horse Film Festival,Taiwan,"1. City Lights (Charlie Chaplin, 1931)",10
2392,2,Tien-Hsiang Wen,Taipei Golden Horse Film Festival,Taiwan,"2. The Purple Rose of Cairo (Woody Allen, 1985)",9
2393,3,Tien-Hsiang Wen,Taipei Golden Horse Film Festival,Taiwan,"3. Some Like It Hot (Billy Wilder, 1959)",8
2394,4,Tien-Hsiang Wen,Taipei Golden Horse Film Festival,Taiwan,"4. Mon oncle (Jacques Tati, 1958)",7
2395,5,Tien-Hsiang Wen,Taipei Golden Horse Film Festival,Taiwan,"5. It Happened One Night (Frank Capra, 1934)",6
2396,6,Tien-Hsiang Wen,Taipei Golden Horse Film Festival,Taiwan,"6. Tampopo (Jūzō Itami, 1985)",5
2397,7,Tien-Hsiang Wen,Taipei Golden Horse Film Festival,Taiwan,"7. A Chinese Odyssey Part Two: Cinderella (Jeffrey Lau, 1995)",4
2398,8,Tien-Hsiang Wen,Taipei Golden Horse Film Festival,Taiwan,"8. Little Miss Sunshine (Jonathan Dayton and Valerie Faris, 2006)",3
2399,9,Tien-Hsiang Wen,Taipei Golden Horse Film Festival,Taiwan,"9. The General (Clyde Bruckman and Buster Keaton, 1926)",2
2400,10,Tien-Hsiang Wen,Taipei Golden Horse Film Festival,Taiwan,"10. Closely Watched Trains (Jiří Menzel, 1966)",1
2401,1,Paul Whitington,Irish Independent,Ireland,"1. Sons of the Desert (William A. Seiter, 1933)",10
2402,2,Paul Whitington,Irish Independent,Ireland,"2. Animal Crackers (Victor Heerman, 1930)",9
2403,3,Paul Whitington,Irish Independent,Ireland,"3. The General (Clyde Bruckman and Buster Keaton, 1926)",8
2404,4,Paul Whitington,Irish Independent,Ireland,"4. Bringing Up Baby (Howard Hawks, 1938)",7
2405,5,Paul Whitington,Irish Independent,Ireland,"5. Mon oncle (Jacques Tati, 1958)",6
2406,6,Paul Whitington,Irish Independent,Ireland,"6. Sullivan’s Travels (Preston Sturges, 1941)",5
2407,7,Paul Whitington,Irish Independent,Ireland,"7. The Philadelphia Story (George Cukor, 1940)",4
2408,8,Paul Whitington,Irish Independent,Ireland,"8. Some Like It Hot (Billy Wilder, 1959)",3
2409,9,Paul Whitington,Irish Independent,Ireland,"9. Love and Death (Woody Allen, 1975)",2
2410,10,Paul Whitington,Irish Independent,Ireland,"10. Groundhog Day (Harold Ramis, 1993)",1
2411,1,Stephen Whitty,Freelance,USA,"1. Monty Python and the Holy Grail (Terry Gilliam and Terry Jones, 1975)",10
2412,2,Stephen Whitty,Freelance,USA,"2. Bringing Up Baby (Howard Hawks, 1938)",9
2413,3,Stephen Whitty,Freelance,USA,"3. Duck Soup (Leo McCarey, 1933)",8
2414,4,Stephen Whitty,Freelance,USA,"4. Horse Feathers (Norman Z. McLeod, 1932)",7
2415,5,Stephen Whitty,Freelance,USA,"5. Animal House (John Landis, 1978)",6
2416,6,Stephen Whitty,Freelance,USA,"6. His Girl Friday (Howard Hawks, 1940)",5
2417,7,Stephen Whitty,Freelance,USA,"7. The Awful Truth (Leo McCarey, 1937)",4
2418,8,Stephen Whitty,Freelance,USA,"8. Hail the Conquering Hero (Preston Sturges, 1944)",3
2419,9,Stephen Whitty,Freelance,USA,"9. The Miracle of Morgan's Creek (Preston Sturges, 1944)",2
2420,10,Stephen Whitty,Freelance,USA,"10. It's a Gift (Norman Z McLeod, 1934)",1
2421,1,Alissa Wilkinson,Vox,USA,"1. Some Like It Hot (Billy Wilder, 1959)",10
2422,2,Alissa Wilkinson,Vox,USA,"2. The Man Who Knew Too Little (Jon Amiel, 1997)",9
2423,3,Alissa Wilkinson,Vox,USA,"3. In the Loop (Armando Iannucci, 2009)",8
2424,4,Alissa Wilkinson,Vox,USA,"4. Hot Fuzz (Edgar Wright, 2007)",7
2425,5,Alissa Wilkinson,Vox,USA,"5. Burn After Reading (Joel and Ethan Coen, 2008)",6
2426,6,Alissa Wilkinson,Vox,USA,"6. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",5
2427,7,Alissa Wilkinson,Vox,USA,"7. Duck Soup (Leo McCarey, 1933)",4
2428,8,Alissa Wilkinson,Vox,USA,"8. Office Space (Mike Judge, 1999)",3
2429,9,Alissa Wilkinson,Vox,USA,"9. Notting Hill (Roger Michell, 1999)",2
2430,10,Alissa Wilkinson,Vox,USA,"10. Election (Alexander Payne, 1999)",1
2431,1,Jake Wilson,Fairfax Media,Australia,"1. Playtime (Jacques Tati, 1967)",10
2432,2,Jake Wilson,Fairfax Media,Australia,"2. Modern Times (Charlie Chaplin, 1936)",9
2433,3,Jake Wilson,Fairfax Media,Australia,"3. Céline and Julie Go Boating (Jacques Rivette, 1974)",8
2434,4,Jake Wilson,Fairfax Media,Australia,"4. Bringing Up Baby (Howard Hawks, 1938)",7
2435,5,Jake Wilson,Fairfax Media,Australia,"5. The General (Clyde Bruckman and Buster Keaton, 1926)",6
2436,6,Jake Wilson,Fairfax Media,Australia,"6. The Shop Around the Corner (Ernst Lubitsch, 1940)",5
2437,7,Jake Wilson,Fairfax Media,Australia,"7. Duck Soup (Leo McCarey, 1933)",4
2438,8,Jake Wilson,Fairfax Media,Australia,"8. The Great Race (Blake Edwards, 1965)",3
2439,9,Jake Wilson,Fairfax Media,Australia,"9. Artists and Models (Frank Tashlin, 1955)",2
2440,10,Jake Wilson,Fairfax Media,Australia,"10. Desperate Living (John Waters, 1977)",1
2441,1,Elçin Yahşi,Ekranella,Turkey,"1. The Party (Blake Edwards, 1968)",10
2442,2,Elçin Yahşi,Ekranella,Turkey,"2. Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (Woody Allen, 1972)",9
2443,3,Elçin Yahşi,Ekranella,Turkey,"3. Top Secret! (Jim Abrahams, David Zucker and Jerry Zucker, 1984)",8
2444,4,Elçin Yahşi,Ekranella,Turkey,"4. Silent Movie (Mel Brooks, 1976)",7
2445,5,Elçin Yahşi,Ekranella,Turkey,"5. The Dinner Game (Francis Veber, 1998)",6
2446,6,Elçin Yahşi,Ekranella,Turkey,"6. Perched on a Tree (Serge Korber, 1971)",5
2447,7,Elçin Yahşi,Ekranella,Turkey,"7. Planes, Trains and Automobiles (John Hughes, 1987)",4
2448,8,Elçin Yahşi,Ekranella,Turkey,"8. G.O.R.A. (Ömer Faruk Sorak, 2004)",3
2449,9,Elçin Yahşi,Ekranella,Turkey,"9. Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (Larry Charles, 2006)",2
2450,10,Elçin Yahşi,Ekranella,Turkey,"10. Ace Ventura: Pet Detective (Tom Shadyac, 1994)",1
2451,1,Stephanie Zacharek,Time Magazine,USA,"1. The Lady Eve (Preston Sturges, 1941)",10
2452,2,Stephanie Zacharek,Time Magazine,USA,"2. Duck Soup (Leo McCarey, 1933)",9
2453,3,Stephanie Zacharek,Time Magazine,USA,"3. My Man Godfrey (Gregory La Cava, 1936)",8
2454,4,Stephanie Zacharek,Time Magazine,USA,"4. A Hard Day's Night (Richard Lester, 1964)",7
2455,5,Stephanie Zacharek,Time Magazine,USA,"5. Young Frankenstein (Mel Brooks, 1974)",6
2456,6,Stephanie Zacharek,Time Magazine,USA,"6. Pee-wee's Big Adventure (Tim Burton, 1985)",5
2457,7,Stephanie Zacharek,Time Magazine,USA,"7. Pootie Tang (Louis C. K., 2001)",4
2458,8,Stephanie Zacharek,Time Magazine,USA,"8. Step Brothers (Adam McKay, 2008)",3
2459,9,Stephanie Zacharek,Time Magazine,USA,"9. A New Leaf (Elaine May, 1971)",2
2460,10,Stephanie Zacharek,Time Magazine,USA,"10. Annie Hall (Woody Allen, 1977)",1
2461,1,Vito Zagarrio,Università degli Studi Roma Tre,Italy,"1. It’s a Wonderful Life (Frank Capra, 1946)",10
2462,2,Vito Zagarrio,Università degli Studi Roma Tre,Italy,"2. It Happened One Night (Frank Capra, 1934)",9
2463,3,Vito Zagarrio,Università degli Studi Roma Tre,Italy,"3. Some Like It Hot (Billy Wilder, 1959)",8
2464,4,Vito Zagarrio,Università degli Studi Roma Tre,Italy,"4. Bringing Up Baby (Howard Hawks, 1938)",7
2465,5,Vito Zagarrio,Università degli Studi Roma Tre,Italy,"5. Life Is Beautiful (Roberto Benigni, 1997)",6
2466,6,Vito Zagarrio,Università degli Studi Roma Tre,Italy,"6. Mister Max (Mario Camerini, 1937)",5
2467,7,Vito Zagarrio,Università degli Studi Roma Tre,Italy,"7. Young Frankenstein (Mel Brooks, 1974)",4
2468,8,Vito Zagarrio,Università degli Studi Roma Tre,Italy,"8. Take the Money and Run (Woody Allen, 1969)",3
2469,9,Vito Zagarrio,Università degli Studi Roma Tre,Italy,"9. Roman Holiday (William Wyler, 1953)",2
2470,10,Vito Zagarrio,Università degli Studi Roma Tre,Italy,"10. The Blues Brothers (John Landis, 1980)",1
2471,1,Ahmed Muztaba Zamal,International Film Critics Association of Bangladesh,Bangladesh,"1. Modern Times (Charlie Chaplin, 1936)",10
2472,2,Ahmed Muztaba Zamal,International Film Critics Association of Bangladesh,Bangladesh,"2. The Music Box (James Parrott, 1932)",9
2473,3,Ahmed Muztaba Zamal,International Film Critics Association of Bangladesh,Bangladesh,"3. The Nutty Professor (Jerry Lewis, 1963)",8
2474,4,Ahmed Muztaba Zamal,International Film Critics Association of Bangladesh,Bangladesh,"4. My Big Fat Greek Wedding (Joel Zwick, 2002)",7
2475,5,Ahmed Muztaba Zamal,International Film Critics Association of Bangladesh,Bangladesh,"5. Home Alone (Chris Columbus, 1990)",6
2476,6,Ahmed Muztaba Zamal,International Film Critics Association of Bangladesh,Bangladesh,"6. Disorder in the Court (Preston Black, 1936)",5
2477,7,Ahmed Muztaba Zamal,International Film Critics Association of Bangladesh,Bangladesh,"7. Mrs Doubtfire (Chris Columbus, 1993)",4
2478,8,Ahmed Muztaba Zamal,International Film Critics Association of Bangladesh,Bangladesh,"8. Coming to America (John Landis, 1988)",3
2479,9,Ahmed Muztaba Zamal,International Film Critics Association of Bangladesh,Bangladesh,"9. Annie Hall (Woody Allen, 1977)",2
2480,10,Ahmed Muztaba Zamal,International Film Critics Association of Bangladesh,Bangladesh,"10. There's Something About Mary (Bobby and Peter Farrelly, 1998)",1
2481,1,Liliana Zapata B.,Kinetoscopio,Colombia,"1. Big Deal on Madonna Street (Mario Monicelli, 1958)",10
2482,2,Liliana Zapata B.,Kinetoscopio,Colombia,"2. Divorce Italian Style (Pietro Germi, 1961)",9
2483,3,Liliana Zapata B.,Kinetoscopio,Colombia,"3. To Be or Not To Be (Ernst Lubitsch, 1942)",8
2484,4,Liliana Zapata B.,Kinetoscopio,Colombia,"4. The Gold Rush (Charlie Chaplin, 1925)",7
2485,5,Liliana Zapata B.,Kinetoscopio,Colombia,"5. The General (Clyde Bruckman and Buster Keaton, 1926)",6
2486,6,Liliana Zapata B.,Kinetoscopio,Colombia,"6. Annie Hall (Woody Allen, 1977)",5
2487,7,Liliana Zapata B.,Kinetoscopio,Colombia,"7. Some Like It Hot (Billy Wilder, 1959)",4
2488,8,Liliana Zapata B.,Kinetoscopio,Colombia,"8. It Happened One Night (Frank Capra, 1934)",3
2489,9,Liliana Zapata B.,Kinetoscopio,Colombia,"9. Safety Last! (Fred C. Newmeyer and Sam Taylor, 1923)",2
2490,10,Liliana Zapata B.,Kinetoscopio,Colombia,"10. Singin' in the Rain (Stanley Donen and Gene Kelly, 1952)",1
